2018-05-20,06:15:55,1,unknown,warning
2018-05-20,06:15:55,1,unknown,warning
2018-05-20,06:15:57,1,X8CxDCUt,passing
2018-05-20,06:15:57,1,X8CxDCUt,passing
2018-05-20,06:15:58,1,unknown,warning
2018-05-20,06:15:58,1,unknown,warning
2018-05-20,06:15:59,1,unknown,warning
2018-05-20,06:15:59,1,X8CxDCUt,passing
2018-05-20,06:16:00,1,X8CxDCUt,passing
2018-05-20,06:16:02,1,X8CxDCUt,passing
2018-05-20,06:16:03,1,X8CxDCUt,passing
2018-05-20,06:16:04,1,X8CxDCUt,passing
2018-05-20,06:16:13,1,X8CxDCUt,passing
2018-05-20,06:16:14,1,X8CxDCUt,passing
2018-05-20,06:16:14,1,X8CxDCUt,passing
2018-05-20,06:16:15,1,X8CxDCUt,passing
2018-05-20,06:16:15,1,unknown,warning
2018-05-20,06:16:18,1,X8CxDCUt,passing
2018-05-20,06:16:18,1,X8CxDCUt,passing
2018-05-20,06:16:20,1,unknown,warning
2018-05-20,06:16:20,1,unknown,warning
2018-05-20,06:16:21,1,unknown,warning
2018-05-20,06:16:22,1,X8CxDCUt,passing
2018-05-20,06:16:22,1,X8CxDCUt,passing
2018-05-20,06:16:25,1,unknown,warning
2018-05-20,06:16:25,1,unknown,warning
2018-05-20,06:16:26,1,unknown,warning
2018-05-20,06:16:27,1,X8CxDCUt,passing
2018-05-20,06:16:27,1,X8CxDCUt,passing
2018-05-20,06:16:28,1,X8CxDCUt,passing
2018-05-20,06:16:28,1,unknown,warning
2018-05-20,06:16:29,1,unknown,warning
2018-05-20,06:16:31,1,unknown,warning
2018-05-20,06:16:32,1,X8CxDCUt,passing
2018-05-20,06:16:33,1,X8CxDCUt,passing
2018-05-20,06:16:33,1,unknown,warning
2018-05-20,06:16:34,1,X8CxDCUt,passing
2018-05-20,06:16:35,1,X8CxDCUt,passing
2018-05-20,06:16:37,1,unknown,warning
2018-05-20,06:16:37,1,unknown,warning
2018-05-20,06:16:40,1,X8CxDCUt,passing
2018-05-20,06:16:40,1,X8CxDCUt,passing
2018-05-20,06:16:42,1,X8CxDCUt,passing
2018-05-20,06:16:43,1,X8CxDCUt,passing
2018-05-20,06:16:43,1,X8CxDCUt,passing
2018-05-20,06:16:50,1,X8CxDCUt,passing
2018-05-20,06:16:50,1,X8CxDCUt,passing
2018-05-20,06:16:51,1,X8CxDCUt,passing
2018-05-20,06:16:53,1,X8CxDCUt,passing
2018-05-20,06:16:53,1,X8CxDCUt,passing
2018-05-20,06:16:54,1,X8CxDCUt,passing
2018-05-20,06:16:57,1,unknown,warning
2018-05-20,06:16:58,1,unknown,warning
2018-05-20,06:16:58,1,unknown,warning
2018-05-20,06:17:01,1,X8CxDCUt,passing
2018-05-20,06:17:02,1,X8CxDCUt,passing
2018-05-20,06:17:04,1,X8CxDCUt,passing
2018-05-20,06:17:07,1,unknown,warning
2018-05-20,06:17:09,1,X8CxDCUt,passing
2018-05-20,06:17:09,1,X8CxDCUt,passing
2018-05-20,06:17:10,1,X8CxDCUt,passing
2018-05-20,06:17:11,1,X8CxDCUt,passing
2018-05-20,06:17:13,1,X8CxDCUt,passing
2018-05-20,06:17:13,1,X8CxDCUt,passing
2018-05-20,06:17:14,1,unknown,warning
2018-05-20,06:17:14,1,unknown,warning
2018-05-20,06:17:15,1,X8CxDCUt,passing
2018-05-20,06:17:16,1,unknown,warning
2018-05-20,06:17:17,1,unknown,warning
2018-05-20,06:17:17,1,unknown,warning
2018-05-20,06:17:18,1,unknown,warning
2018-05-20,06:17:18,1,unknown,warning
2018-05-20,06:17:19,1,unknown,warning
2018-05-20,06:17:19,1,unknown,warning
2018-05-20,06:17:20,1,unknown,warning
2018-05-20,06:17:20,1,unknown,warning
2018-05-20,06:17:21,1,unknown,warning
2018-05-20,06:17:25,1,X8CxDCUt,passing
2018-05-20,06:17:26,1,X8CxDCUt,passing
2018-05-20,06:17:26,1,X8CxDCUt,passing
2018-05-20,06:17:27,1,X8CxDCUt,passing
2018-05-20,06:17:28,1,X8CxDCUt,passing
2018-05-20,06:17:28,1,unknown,warning
2018-05-20,06:17:33,1,X8CxDCUt,passing
2018-05-20,06:17:34,1,X8CxDCUt,passing
2018-05-20,06:17:34,1,X8CxDCUt,passing
2018-05-20,06:17:35,1,X8CxDCUt,passing
2018-05-20,06:17:36,1,X8CxDCUt,passing
2018-05-20,06:17:36,1,X8CxDCUt,passing
2018-05-20,06:17:37,1,X8CxDCUt,passing
2018-05-20,06:17:38,1,X8CxDCUt,passing
2018-05-20,06:17:41,1,X8CxDCUt,passing
2018-05-20,06:17:41,1,X8CxDCUt,passing
2018-05-20,06:17:49,1,unknown,warning
2018-05-20,06:17:51,1,unknown,warning
2018-05-20,06:17:51,1,unknown,warning
2018-05-20,06:17:52,1,unknown,warning
2018-05-20,06:17:52,1,unknown,warning
2018-05-20,06:17:57,1,unknown,warning
2018-05-20,06:17:57,1,unknown,warning
2018-05-20,06:17:58,1,unknown,warning
2018-05-20,06:17:58,1,unknown,warning
2018-05-20,06:17:59,1,unknown,warning
2018-05-20,06:18:00,1,unknown,warning
2018-05-20,06:18:01,1,unknown,warning
2018-05-20,06:18:02,1,unknown,warning
2018-05-20,06:18:02,1,unknown,warning
2018-05-20,06:18:03,1,unknown,warning
2018-05-20,06:18:03,1,unknown,warning
2018-05-20,06:18:04,1,unknown,warning
2018-05-20,06:18:04,1,unknown,warning
2018-05-20,06:18:05,1,X8CxDCUt,passing
2018-05-20,06:18:06,1,X8CxDCUt,passing
2018-05-20,06:18:06,1,X8CxDCUt,passing
2018-05-20,06:18:10,1,X8CxDCUt,passing
2018-05-20,06:18:10,1,X8CxDCUt,passing
2018-05-20,06:18:11,1,X8CxDCUt,passing
2018-05-20,06:18:12,1,X8CxDCUt,passing
2018-05-20,06:18:12,1,unknown,warning
2018-05-20,06:18:13,1,unknown,warning
2018-05-20,06:18:13,1,unknown,warning
2018-05-20,06:18:14,1,unknown,warning
2018-05-20,06:18:15,1,unknown,warning
2018-05-20,06:18:15,1,unknown,warning
2018-05-20,06:18:16,1,unknown,warning
2018-05-20,06:18:17,1,unknown,warning
2018-05-20,06:18:17,1,unknown,warning
2018-05-20,06:18:18,1,unknown,warning
2018-05-20,06:18:18,1,unknown,warning
2018-05-20,06:18:19,1,unknown,warning
2018-05-20,06:18:19,1,unknown,warning
2018-05-20,06:18:20,1,X8CxDCUt,passing
2018-05-20,06:18:22,1,unknown,warning
2018-05-20,06:18:24,1,unknown,warning
2018-05-20,06:18:25,1,unknown,warning
2018-05-20,06:18:27,1,unknown,warning
2018-05-20,06:18:28,1,unknown,warning
2018-05-20,06:18:28,1,unknown,warning
2018-05-20,06:18:29,1,unknown,warning
2018-05-20,06:18:29,1,unknown,warning
2018-05-20,06:18:30,1,unknown,warning
2018-05-20,06:18:31,1,unknown,warning
2018-05-20,06:18:31,1,unknown,warning
2018-05-20,06:18:32,1,unknown,warning
2018-05-20,06:18:33,1,unknown,warning
2018-05-20,06:18:34,1,unknown,warning
2018-05-20,06:18:34,1,unknown,warning
2018-05-20,06:18:39,1,unknown,warning
2018-05-20,06:18:40,1,unknown,warning
2018-05-20,06:19:31,1,unknown,warning
2018-05-20,06:19:31,1,unknown,warning
2018-05-20,06:19:32,1,X8CxDCUt,passing
2018-05-20,06:19:33,1,X8CxDCUt,passing
2018-05-20,06:19:34,1,unknown,warning
2018-05-20,06:19:34,1,unknown,warning
2018-05-20,06:19:35,1,unknown,warning
2018-05-20,06:19:35,1,X8CxDCUt,passing
2018-05-20,06:19:36,1,X8CxDCUt,passing
2018-05-20,06:19:37,1,X8CxDCUt,passing
2018-05-20,06:19:40,1,X8CxDCUt,passing
2018-05-20,06:19:40,1,unknown,warning
2018-05-20,06:19:49,1,X8CxDCUt,passing
2018-05-20,06:19:50,1,X8CxDCUt,passing
2018-05-20,06:19:50,1,X8CxDCUt,passing
2018-05-20,06:19:51,1,X8CxDCUt,passing
2018-05-20,06:19:54,1,X8CxDCUt,passing
2018-05-20,06:19:54,1,X8CxDCUt,passing
2018-05-20,06:19:56,1,unknown,warning
2018-05-20,06:19:56,1,unknown,warning
2018-05-20,06:19:56,1,unknown,warning
2018-05-20,06:19:57,1,unknown,warning
2018-05-20,06:19:58,1,X8CxDCUt,passing
2018-05-20,06:20:01,1,unknown,warning
2018-05-20,06:20:01,1,unknown,warning
2018-05-20,06:20:02,1,unknown,warning
2018-05-20,06:20:03,1,X8CxDCUt,passing
2018-05-20,06:20:03,1,X8CxDCUt,passing
2018-05-20,06:20:04,1,unknown,warning
2018-05-20,06:20:05,1,unknown,warning
2018-05-20,06:20:05,1,unknown,warning
2018-05-20,06:20:07,1,X8CxDCUt,passing
2018-05-20,06:20:08,1,unknown,warning
2018-05-20,06:20:08,1,X8CxDCUt,passing
2018-05-20,06:20:10,1,unknown,warning
2018-05-20,06:20:10,1,X8CxDCUt,passing
2018-05-20,06:20:11,1,X8CxDCUt,passing
2018-05-20,06:20:13,1,unknown,warning
2018-05-20,06:20:13,1,unknown,warning
2018-05-20,06:20:16,1,X8CxDCUt,passing
2018-05-20,06:20:18,1,X8CxDCUt,passing
2018-05-20,06:20:19,1,X8CxDCUt,passing
2018-05-20,06:20:19,1,X8CxDCUt,passing
2018-05-20,06:20:25,1,X8CxDCUt,passing
2018-05-20,06:20:26,1,unknown,warning
2018-05-20,06:20:27,1,X8CxDCUt,passing
2018-05-20,06:20:28,1,X8CxDCUt,passing
2018-05-20,06:20:28,1,X8CxDCUt,passing
2018-05-20,06:20:29,1,X8CxDCUt,passing
2018-05-20,06:20:30,1,X8CxDCUt,passing
2018-05-20,06:20:30,1,X8CxDCUt,passing
2018-05-20,06:20:33,1,unknown,warning
2018-05-20,06:20:34,1,unknown,warning
2018-05-20,06:20:34,1,unknown,warning
2018-05-20,06:20:37,1,X8CxDCUt,passing
2018-05-20,06:20:38,1,X8CxDCUt,passing
2018-05-20,06:20:40,1,X8CxDCUt,passing
2018-05-20,06:20:43,1,unknown,warning
2018-05-20,06:20:44,1,X8CxDCUt,passing
2018-05-20,06:20:45,1,X8CxDCUt,passing
2018-05-20,06:20:46,1,X8CxDCUt,passing
2018-05-20,06:20:46,1,X8CxDCUt,passing
2018-05-20,06:20:48,1,X8CxDCUt,passing
2018-05-20,06:20:49,1,X8CxDCUt,passing
2018-05-20,06:20:49,1,unknown,warning
2018-05-20,06:20:50,1,unknown,warning
2018-05-20,06:20:50,1,unknown,warning
2018-05-20,06:20:51,1,X8CxDCUt,passing
2018-05-20,06:20:52,1,unknown,warning
2018-05-20,06:20:53,1,unknown,warning
2018-05-20,06:20:53,1,unknown,warning
2018-05-20,06:20:54,1,unknown,warning
2018-05-20,06:20:54,1,unknown,warning
2018-05-20,06:20:55,1,unknown,warning
2018-05-20,06:20:55,1,unknown,warning
2018-05-20,06:20:55,1,unknown,warning
2018-05-20,06:20:57,1,unknown,warning
2018-05-20,06:21:01,1,X8CxDCUt,passing
2018-05-20,06:21:01,1,X8CxDCUt,passing
2018-05-20,06:21:02,1,X8CxDCUt,passing
2018-05-20,06:21:03,1,X8CxDCUt,passing
2018-05-20,06:21:03,1,X8CxDCUt,passing
2018-05-20,06:21:04,1,unknown,warning
2018-05-20,06:21:09,1,X8CxDCUt,passing
2018-05-20,06:21:09,1,X8CxDCUt,passing
2018-05-20,06:21:10,1,X8CxDCUt,passing
2018-05-20,06:21:11,1,X8CxDCUt,passing
2018-05-20,06:21:12,1,X8CxDCUt,passing
2018-05-20,06:21:12,1,X8CxDCUt,passing
2018-05-20,06:21:13,1,X8CxDCUt,passing
2018-05-20,06:21:14,1,X8CxDCUt,passing
2018-05-20,06:21:17,1,X8CxDCUt,passing
2018-05-20,06:21:25,1,unknown,warning
2018-05-20,06:21:25,1,unknown,warning
2018-05-20,06:21:27,1,unknown,warning
2018-05-20,06:21:27,1,unknown,warning
2018-05-20,06:21:28,1,unknown,warning
2018-05-20,06:21:28,1,unknown,warning
2018-05-20,06:21:32,1,unknown,warning
2018-05-20,06:21:33,1,unknown,warning
2018-05-20,06:21:33,1,unknown,warning
2018-05-20,06:21:34,1,unknown,warning
2018-05-20,06:21:35,1,unknown,warning
2018-05-20,06:21:35,1,X8CxDCUt,passing
2018-05-20,06:21:36,1,unknown,warning
2018-05-20,06:21:37,1,unknown,warning
2018-05-20,06:21:37,1,unknown,warning
2018-05-20,06:21:38,1,unknown,warning
2018-05-20,06:21:39,1,unknown,warning
2018-05-20,06:21:39,1,unknown,warning
2018-05-20,06:21:40,1,unknown,warning
2018-05-20,06:21:40,1,unknown,warning
2018-05-20,06:21:41,1,X8CxDCUt,passing
2018-05-20,06:21:41,1,X8CxDCUt,passing
2018-05-20,06:21:42,1,X8CxDCUt,passing
2018-05-20,06:21:46,1,X8CxDCUt,passing
2018-05-20,06:21:46,1,X8CxDCUt,passing
2018-05-20,06:21:47,1,X8CxDCUt,passing
2018-05-20,06:21:48,1,X8CxDCUt,passing
2018-05-20,06:21:48,1,unknown,warning
2018-05-20,06:21:49,1,unknown,warning
2018-05-20,06:21:49,1,unknown,warning
2018-05-20,06:21:50,1,unknown,warning
2018-05-20,06:21:50,1,unknown,warning
2018-05-20,06:21:52,1,unknown,warning
2018-05-20,06:21:52,1,unknown,warning
2018-05-20,06:21:53,1,unknown,warning
2018-05-20,06:21:53,1,unknown,warning
2018-05-20,06:21:54,1,unknown,warning
2018-05-20,06:21:54,1,unknown,warning
2018-05-20,06:21:55,1,unknown,warning
